,STMD_R,STMD_L,LPTC_R,LPTC_L,LPTC_HR
281,0.0,0.0,0.0,0.0,0.02
282,0.0,0.0,0.0,0.0,0.02
283,0.0,0.0,0.0,0.0,0.02
284,0.0,0.0,0.0,0.0,0.02
285,0.0,0.0,0.0,0.0,0.02
286,0.0,0.0,0.0,0.0,0.02
287,0.0,0.0,0.0,0.0,0.02
288,0.0,0.0,0.0,0.0,0.02
289,0.0,0.0,0.0,0.0,0.02
290,0.0,0.0,0.0,0.0,0.02
291,0.0,0.0,0.0,0.0,0.02
292,0.0,0.0,0.0,0.0,0.02
293,0.0,0.0,0.0,0.0,0.02
294,0.0,0.0,0.0,0.0,0.02
295,0.0,0.0,0.0,0.0,0.02
296,0.0,0.0,0.0,0.0,0.02
297,0.0,0.0,0.0,0.0,0.02
298,0.0,0.0,0.0,0.0,0.02
299,0.0,0.0,0.0,0.0,0.02
300,0.0,0.0,0.0,0.0,0.02
301,0.0,0.0,0.0,0.0,0.02
302,0.0,0.0,0.0,0.0,0.02
303,0.0,0.0,0.0,0.0,0.02
304,0.0,0.0,0.0,0.0,0.02
305,0.0,0.0,0.0,0.0,0.02
306,0.0,0.0,0.0,0.0,0.02
307,0.0,0.0,0.0,0.0,0.02
308,0.0,0.0,0.0,0.0,0.02
309,0.0,0.0,0.0,0.0,0.02
310,0.0,0.0,0.0,0.0,0.02
311,0.0,0.0,0.0,0.0,0.02
312,0.0,0.0,0.0,0.0,0.02
313,0.0,0.0,0.0,0.0,0.02
314,0.0,0.0,0.0,0.0,0.02
315,0.0,0.0,0.0,0.0,0.02
316,0.0,0.0,0.0,0.0,0.02
317,0.0,0.0,0.0,0.0,0.02
318,0.0,0.0,0.0,0.0,0.02
319,0.0,0.0,0.0,0.0,0.02
320,0.0,0.0,0.0,0.0,0.02
321,0.0,0.0,0.0,0.0,0.02
322,0.0,0.0,0.0,0.0,0.02
323,0.0,0.0,0.0,0.0,0.02
324,0.0,0.0,0.0,0.0,0.02
325,0.0,0.0,0.0,0.0,0.02
326,0.0,0.0,0.0,0.0,0.02
327,0.0,0.0,0.0,0.0,0.02
328,0.0,0.0,0.0,0.0,0.02
329,0.0,0.0,0.0,0.0,0.02
330,0.0,0.0,0.0,0.0,0.02
331,0.0,0.0,0.0,0.0,0.02
332,0.0,0.0,0.0,0.0,0.02
333,0.0,0.0,0.0,0.0,0.02
334,0.0,0.0,0.0,0.0,0.02
335,0.0,0.0,0.0,0.0,0.02
336,0.0,0.0,0.0,0.0,0.02
337,0.0,0.0,0.0,0.0,0.02
338,0.0,0.0,0.0,0.0,0.02
339,0.0,0.0,0.0,0.0,0.02
340,0.0,0.0,0.0,0.0,0.02
341,0.0,0.0,0.0,0.0,0.02
342,0.0,0.0,0.0,0.0,0.02
343,0.0,0.0,0.0,0.0,0.02
344,0.0,0.0,0.0,0.0,0.02
345,0.0,0.0,0.0,0.0,0.02
346,0.0,0.0,0.0,0.0,0.02
347,0.0,0.0,0.0,0.0,0.02
348,0.0,0.0,0.0,0.0,0.02
349,0.0,0.0,0.0,0.0,0.02
350,0.0,0.0,0.0,0.0,0.02
351,0.0,0.0,0.0,0.0,0.02
352,0.0,0.0,0.0,0.0,0.02
353,0.0,0.0,0.0,0.0,0.02
354,0.0,0.0,0.0,0.0,0.02
355,0.0,0.0,0.0,0.0,0.02
356,0.0,0.0,0.0,0.0,0.02
357,0.0,0.0,0.0,0.0,0.02
358,0.0,0.0,0.0,0.0,0.02
359,0.0,0.0,0.0,0.0,0.02
360,0.0,0.0,0.0,0.0,0.02
361,0.0,0.0,0.0,0.0,0.02
362,0.0,0.0,0.0,0.0,0.02
363,0.0,0.0,0.0,0.0,0.02
364,0.0,0.0,0.0,0.0,0.02
365,0.0,0.0,0.0,0.0,0.02
366,0.0,0.0,0.0,0.0,0.02
367,0.0,0.0,0.0,0.0,0.02
368,0.0,0.0,0.0,0.0,0.02
369,0.0,0.0,0.0,0.0,0.02
370,0.0,0.0,0.0,0.0,0.02
371,0.0,0.0,0.0,0.0,0.02
372,0.0,0.0,0.0,0.0,0.02
373,0.0,0.0,0.0,0.0,0.02
374,0.0,0.0,0.0,0.0,0.02
375,0.0,0.0,0.0,0.0,0.02
376,0.0,0.0,0.0,0.0,0.02
377,0.0,0.0,0.0,0.0,0.02
378,0.0,0.0,0.0,0.0,0.02
379,0.0,0.0,0.0,0.0,0.02
380,0.0,0.0,0.0,0.0,0.02
381,0.0,0.0,0.0,0.0,0.02
382,0.0,0.0,0.0,0.0,0.02
383,0.0,0.0,0.0,0.0,0.02
384,0.0,0.0,0.0,0.0,0.02
385,0.0,0.0,0.0,0.0,0.02
386,0.0,0.0,0.0,0.0,0.02
387,0.0,0.0,0.0,0.0,0.02
388,0.0,0.0,0.0,0.0,0.02
389,0.0,0.0,0.0,0.0,0.02
390,0.0,0.0,0.0,0.0,0.02
391,0.0,0.0,0.0,0.0,0.02
392,0.0,0.0,0.0,0.0,0.02
393,0.0,0.0,0.0,0.0,0.02
394,0.0,0.0,0.0,0.0,0.02
395,0.0,0.0,0.0,0.0,0.02
396,0.0,0.0,0.0,0.0,0.02
397,0.0,0.0,0.0,0.0,0.02
398,0.0,0.0,0.0,0.0,0.02
399,0.0,0.0,0.0,0.0,0.02
400,0.0,0.0,0.0,0.0,0.02
401,0.0,0.0,0.0,0.0,0.02
402,0.0,0.0,0.0,0.0,0.02
403,0.0,0.0,0.0,0.0,0.02
404,0.0,0.0,0.0,0.0,0.02
405,0.0,0.0,0.0,0.0,0.02
406,0.0,0.0,0.0,0.0,0.02
407,0.0,0.0,0.0,0.0,0.02
408,0.0,0.0,0.0,0.0,0.02
409,0.0,0.0,0.0,0.0,0.02
410,0.0,0.0,0.0,0.0,0.02
411,0.0,0.0,0.0,0.0,0.02
412,0.0,0.0,0.0,0.0,0.02
413,0.0,0.0,0.0,0.0,0.02
414,0.0,0.0,0.0,0.0,0.02
415,0.0,0.0,0.0,0.0,0.02
416,0.0,0.0,0.0,0.0,0.02
417,0.0,0.0,0.0,0.0,0.02
418,0.0,0.0,0.0,0.0,0.02
419,0.0,0.0,0.0,0.0,0.02
420,0.0,0.0,0.0,0.0,0.02
421,0.0,0.0,0.0,0.0,0.02
422,0.0,0.0,0.0,0.0,0.02
423,0.0,0.0,0.0,0.0,0.02
424,0.0,0.0,0.0,0.0,0.02
425,0.0,0.0,0.0,0.0,0.02
426,0.0,0.0,0.0,0.0,0.02
427,0.0,0.0,0.0,0.0,0.02
428,0.0,0.0,0.0,0.0,0.02
429,0.0,0.0,0.0,0.0,0.02
430,0.0,0.0,0.0,0.0,0.02
431,0.0,0.0,0.0,0.0,0.02
432,0.0,0.0,0.0,0.0,0.02
433,0.0,0.0,0.0,0.0,0.02
434,0.0,0.0,0.0,0.0,0.02
435,0.0,0.0,0.0,0.0,0.02
436,0.0,0.0,0.0,0.0,0.02
437,0.0,0.0,0.0,0.0,0.02
438,0.0,0.0,0.0,0.0,0.02
439,0.0,0.0,0.0,0.0,0.02
440,0.0,0.0,0.0,0.0,0.02
441,0.0,0.0,0.0,0.0,0.02
442,0.0,0.0,0.0,0.0,0.02
443,0.0,0.0,0.0,0.0,0.02
444,0.0,0.0,0.0,0.0,0.02
445,0.0,0.0,0.0,0.0,0.02
446,0.0,0.0,0.0,0.0,0.02
447,0.0,0.0,0.0,0.0,0.02
448,0.0,0.0,0.0,0.0,0.02
449,0.0,0.0,0.0,0.0,0.02
450,0.0,0.0,0.0,0.0,0.02
451,0.0,0.0,0.0,0.0,0.02
452,0.0,0.0,0.0,0.0,0.02
453,0.0,0.0,0.0,0.0,0.02
454,0.0,0.0,0.0,0.0,0.02
455,0.0,0.0,0.0,0.0,0.02
456,0.0,0.0,0.0,0.0,0.02
457,0.0,0.0,0.0,0.0,0.02
458,0.0,0.0,0.0,0.0,0.02
459,0.0,0.0,0.0,0.0,0.02
460,0.0,0.0,0.0,0.0,0.02
461,0.0,0.0,0.0,0.0,0.02
462,0.0,0.0,0.0,0.0,0.02
463,0.0,0.0,0.0,0.0,0.02
464,0.0,0.0,0.0,0.0,0.02
465,0.0,0.0,0.0,0.0,0.02
466,0.0,0.0,0.0,0.0,0.02
467,0.0,0.0,0.0,0.0,0.02
468,0.0,0.0,0.0,0.0,0.02
469,0.0,0.0,0.0,0.0,0.02
470,0.0,0.0,0.0,0.0,0.02
471,0.0,0.0,0.0,0.0,0.02
472,0.0,0.0,0.0,0.0,0.02
473,0.0,0.0,0.0,0.0,0.02
474,0.0,0.0,0.0,0.0,0.02
475,0.0,0.0,0.0,0.0,0.02
476,0.0,0.0,0.0,0.0,0.02
477,0.0,0.0,0.0,0.0,0.02
478,0.0,0.0,0.0,0.0,0.02
479,0.0,0.0,0.0,0.0,0.02
480,0.0,0.0,0.0,0.0,0.02
481,0.0,0.0,0.0,0.0,0.02
482,0.0,0.0,0.0,0.0,0.02
483,0.0,0.0,0.0,0.0,0.02
484,0.0,0.0,0.0,0.0,0.02
485,0.0,0.0,0.0,0.0,0.02
486,0.0,0.0,0.0,0.0,0.02
487,0.0,0.0,0.0,0.0,0.02
488,0.0,0.0,0.0,0.0,0.02
489,0.0,0.0,0.0,0.0,0.02
490,0.0,0.0,0.0,0.0,0.02
491,0.0,0.0,0.0,0.0,0.02
492,0.0,0.0,0.0,0.0,0.02
493,0.0,0.0,0.0,0.0,0.02
494,0.0,0.0,0.0,0.0,0.02
495,0.0,0.0,0.0,0.0,0.02
496,0.0,0.0,0.0,0.0,0.02
497,0.0,0.0,0.0,0.0,0.02
498,0.0,0.0,0.0,0.0,0.02
499,0.0,0.0,0.0,0.0,0.02
500,0.0,0.0,0.0,0.0,0.02
501,0.0,0.0,0.0,0.0,0.02
502,0.0,0.0,0.0,0.0,0.02
503,0.0,0.0,0.0,0.0,0.02
504,0.0,0.0,0.0,0.0,0.02
505,0.0,0.0,0.0,0.0,0.02
506,0.0,0.0,0.0,0.0,0.02
507,0.0,0.0,0.0,0.0,0.02
508,0.0,0.0,0.0,0.0,0.02
509,0.0,0.0,0.0,0.0,0.02
510,0.0,0.0,0.0,0.0,0.02
511,0.0,0.0,0.0,0.0,0.02
512,0.0,0.0,0.0,0.0,0.02
513,0.0,0.0,0.0,0.0,0.02
514,0.0,0.0,0.0,0.0,0.02
515,0.0,0.0,0.0,0.0,0.02
516,0.0,0.0,0.0,0.0,0.02
517,0.0,0.0,0.0,0.0,0.02
518,0.0,0.0,0.0,0.0,0.02
519,0.0,0.0,0.0,0.0,0.02
520,0.0,0.0,0.0,0.0,0.02
521,0.0,0.0,0.0,0.0,0.02
522,0.0,0.0,0.0,0.0,0.02
523,0.0,0.0,0.0,0.0,0.02
524,0.0,0.0,0.0,0.0,0.02
525,0.0,0.0,0.004331195326043586,0.0,0.024331195326043588
526,0.0,0.0,0.013229878845937546,0.0,0.03322987884593755
527,0.0,0.0,0.02959306831383609,0.0,0.049593068313836086
528,0.0,0.0,0.05117798640643997,0.0,0.07117798640643996
529,0.0,0.0,0.07188141574130036,0.0,0.09188141574130036
530,0.0,0.0,0.08235765175488283,0.0,0.10235765175488283
531,0.0,0.0,0.09563206014384577,0.0,0.11563206014384578
532,0.0,0.0,0.1127857443596967,0.0,0.1327857443596967
533,0.0,0.0,0.1229199822474647,0.0,0.1429199822474647
534,7.663530588022097e-05,0.0,0.12380318667676805,0.0,0.14380318667676806
535,0.00018277254018269333,0.0,0.12183817013084919,0.00236164416400175,0.13947652596684743
536,0.0002472984084262282,0.0,0.12079035647087392,0.0025225285574638706,0.13826782791341005
537,0.00033221742801108664,0.0,0.12483245336474723,0.002508517783467731,0.14232393558127948
538,0.0010796074275805142,0.0,0.12858219048321945,0.002389408152851419,0.146192782330368
539,0.0024416676223906857,0.0,0.1280445012703676,0.0022106919402390362,0.14583380933012854
540,0.002959432807014087,0.0,0.12936289057638056,0.002000956824576727,0.14736193375180384
541,0.0029067794433816564,0.0,0.13147212033642253,0.0,0.15147212033642252
542,0.003179550122305072,0.0,0.13560257560048644,0.0,0.15560257560048643
543,0.0030375471394173056,0.0,0.13568612502047928,0.0,0.15568612502047927
544,0.003683041056831665,0.0,0.1335609187162516,0.0,0.15356091871625158
545,0.003707757819296739,0.0,0.13206077733673877,0.0,0.15206077733673876
546,0.003093588772159005,0.0,0.13532420853636803,0.0,0.15532420853636802
547,0.003339684508236424,0.0,0.13735430299271517,0.0,0.15735430299271516
548,0.004265838515952737,0.0,0.13445153493358142,0.0,0.1544515349335814
549,0.004185270364353467,0.0,0.13308467977644842,0.0,0.1530846797764484
550,0.0036774223825845253,0.0,0.1325522156049705,0.0,0.15255221560497048
551,0.0030902705279541327,0.0,0.13624911032926945,0.0,0.15624911032926944
552,0.003445373830929582,0.0,0.13655942634507726,0.0,0.15655942634507725
553,0.004346090304259521,0.0,0.13465638102682184,0.0,0.15465638102682183
554,0.004318643010604249,0.0,0.1330754194985678,0.0,0.1530754194985678
555,0.003765350130434388,0.0,0.13708869443926297,0.0,0.15708869443926296
556,0.0041331055579182565,0.0,0.1362616332491979,0.0,0.1562616332491979
557,0.004776393340274273,0.0,0.13222712180630602,0.0,0.15222712180630601
558,0.004577986320426521,0.0,0.13017067228979956,0.0,0.15017067228979955
559,0.003962238923142477,0.0,0.1306428413637969,0.0,0.15064284136379688
560,0.003218797328845937,0.0,0.13257196751226102,0.0,0.15257196751226101
561,0.003880612229626041,0.0,0.13184906651719966,0.0,0.15184906651719965
562,0.004302805277175494,0.0,0.13091171185498776,0.0,0.15091171185498775
563,0.003996558679273664,0.0,0.1326626859959111,0.0,0.1526626859959111
564,0.003210803576582443,0.0,0.13681140738693193,0.0,0.15681140738693192
565,0.003420736376400636,0.0,0.13863265714631062,0.0,0.1586326571463106
566,0.004024593214328761,0.0,0.1354940352506582,0.0,0.1554940352506582
567,0.0038183592674437975,0.0,0.13392457777842445,0.0,0.15392457777842444
568,0.0031041467266013562,0.0,0.13406007689206745,0.0,0.15406007689206744
569,0.00269158624739528,0.0,0.1374480708758641,0.0,0.1574480708758641
570,0.0040269467777615895,0.0,0.13792949850913822,0.0,0.1579294985091382
571,0.00432852345306926,0.0,0.13377955972643152,0.0,0.1537795597264315
572,0.00394427735593082,0.0,0.13437496728030562,0.0,0.15437496728030561
573,0.003406315695851099,0.0,0.1378394973865405,0.0,0.1578394973865405
574,0.0036617645498653586,0.0,0.1394128823877293,0.0,0.1594128823877293
575,0.004416978449931091,0.0,0.1351737946865615,0.0,0.15517379468656148
576,0.004194402111534688,0.0,0.1312046602289348,0.0,0.15120466022893478
577,0.003639522693400808,0.0,0.13040876693869125,0.0,0.15040876693869124
578,0.0035770357281745936,0.0,0.13525018973607697,0.0,0.15525018973607696
579,0.004711627178128238,0.0,0.13359526399109553,0.0,0.15359526399109552
580,0.004777117795273114,0.0,0.13149517847618106,0.0,0.15149517847618105
581,0.004221790620928811,0.0,0.1321942118291987,0.0,0.15219421182919868
582,0.0034513020850973296,0.0,0.13581624169886986,0.0,0.15581624169886985
583,0.0032703503215524374,0.0,0.1358483267197288,0.0,0.15584832671972879
584,0.003820761646508671,0.0,0.1336582299349598,0.0,0.15365822993495978
585,0.003763667853255364,0.0,0.13209001789915042,0.0,0.15209001789915041
586,0.0030568244147078545,0.0,0.13532420853636803,0.0,0.15532420853636802
587,0.003455217352400184,0.0,0.13948026416134968,0.0,0.15948026416134967
588,0.004360587230867274,0.0,0.1366031919886337,0.0,0.15660319198863368
